user_genome	classification	closest_genome_reference	closest_genome_reference_radius	closest_genome_taxonomy	closest_genome_ani	closest_genome_af	closest_placement_reference	closest_placement_radius	closest_placement_taxonomy	closest_placement_ani	closest_placement_af	pplacer_taxonomy	classification_method	note	other_related_references(genome_id,species_name,radius,ANI,AF)	msa_percent	translation_table	red_value	warnings
ERR4303150bin.7	d__Bacteria;p__Bacillota;c__Bacilli;o__Lactobacillales;f__Enterococcaceae;g__Enterococcus_D;s__Enterococcus_D gallinarum	GCF_001544275.1	95.0	d__Bacteria;p__Bacillota;c__Bacilli;o__Lactobacillales;f__Enterococcaceae;g__Enterococcus_D;s__Enterococcus_D gallinarum	97.78	0.864	GCF_001544275.1	95.0	d__Bacteria;p__Bacillota;c__Bacilli;o__Lactobacillales;f__Enterococcaceae;g__Enterococcus_D;s__Enterococcus_D gallinarum	97.78	0.864	d__Bacteria;p__Bacillota;c__Bacilli;o__Lactobacillales;f__Enterococcaceae;g__Enterococcus_D;s__	taxonomic classification defined by topology and ANI	topological placement and ANI have congruent species assignments	GCF_022711995.1, s__Enterococcus_D sp022711995, 95.0, 89.49, 0.42	74.25	11	N/A	N/A
ERR4303151bin.10	d__Bacteria;p__Bacillota;c__Clostridia;o__Christensenellales;f__CAG-314;g__CAG-314;s__CAG-314 sp000437915	GCA_000437915.1	95.0	d__Bacteria;p__Bacillota;c__Clostridia;o__Christensenellales;f__CAG-314;g__CAG-314;s__CAG-314 sp000437915	98.22	0.91	GCA_000437915.1	95.0	d__Bacteria;p__Bacillota;c__Clostridia;o__Christensenellales;f__CAG-314;g__CAG-314;s__CAG-314 sp000437915	98.22	0.91	d__Bacteria;p__Bacillota;c__Clostridia;o__Christensenellales;f__CAG-314;g__CAG-314;s__	taxonomic classification defined by topology and ANI	topological placement and ANI have congruent species assignments	N/A	88.22	11	N/A	N/A
ERR4303151bin.35	d__Bacteria;p__Bacteroidota;c__Bacteroidia;o__Bacteroidales;f__Rikenellaceae;g__Alistipes;s__Alistipes excrementavium	GCA_019120055.1	95.0	d__Bacteria;p__Bacteroidota;c__Bacteroidia;o__Bacteroidales;f__Rikenellaceae;g__Alistipes;s__Alistipes excrementavium	99.25	0.933	GCA_019120055.1	95.0	d__Bacteria;p__Bacteroidota;c__Bacteroidia;o__Bacteroidales;f__Rikenellaceae;g__Alistipes;s__Alistipes excrementavium	99.25	0.933	d__Bacteria;p__Bacteroidota;c__Bacteroidia;o__Bacteroidales;f__Rikenellaceae;g__Alistipes;s__	taxonomic classification defined by topology and ANI	topological placement and ANI have congruent species assignments	N/A	96.71	11	N/A	N/A
ERR4303151bin.51	d__Bacteria;p__Bacillota;c__Clostridia;o__Christensenellales;f__UBA1242;g__UMGS687;s__UMGS687 sp944380415	GCA_944380415.1	95.0	d__Bacteria;p__Bacillota;c__Clostridia;o__Christensenellales;f__UBA1242;g__UMGS687;s__UMGS687 sp944380415	98.24	0.943	GCA_944380415.1	95.0	d__Bacteria;p__Bacillota;c__Clostridia;o__Christensenellales;f__UBA1242;g__UMGS687;s__UMGS687 sp944380415	98.24	0.943	d__Bacteria;p__Bacillota;c__Clostridia;o__Christensenellales;f__UBA1242;g__UMGS687;s__	taxonomic classification defined by topology and ANI	topological placement and ANI have congruent species assignments	GCA_949283975.1, s__UMGS687 sp949283975, 95.0, 90.87, 0.722	78.78	11	N/A	N/A
ERR4303151bin.6	d__Bacteria;p__Bacillota;c__Clostridia;o__Oscillospirales;f__Oscillospiraceae;g__Faecousia;s__Faecousia gallistercoris	GCA_018715965.1	95.0	d__Bacteria;p__Bacillota;c__Clostridia;o__Oscillospirales;f__Oscillospiraceae;g__Faecousia;s__Faecousia gallistercoris	99.28	0.901	GCA_018715965.1	95.0	d__Bacteria;p__Bacillota;c__Clostridia;o__Oscillospirales;f__Oscillospiraceae;g__Faecousia;s__Faecousia gallistercoris	99.28	0.901	d__Bacteria;p__Bacillota;c__Clostridia;o__Oscillospirales;f__Oscillospiraceae;g__Faecousia;s__	taxonomic classification defined by topology and ANI	topological placement and ANI have congruent species assignments	N/A	93.25	11	N/A	N/A
ERR4303152bin.33	d__Bacteria;p__Bacillota;c__Clostridia;o__Oscillospirales;f__Ruminococcaceae;g__Egerieicola;s__Egerieicola sp949282975	GCA_949282975.1	95.0	d__Bacteria;p__Bacillota;c__Clostridia;o__Oscillospirales;f__Ruminococcaceae;g__Egerieicola;s__Egerieicola sp949282975	97.73	0.868	GCA_949282975.1	95.0	d__Bacteria;p__Bacillota;c__Clostridia;o__Oscillospirales;f__Ruminococcaceae;g__Egerieicola;s__Egerieicola sp949282975	97.73	0.868	d__Bacteria;p__Bacillota;c__Clostridia;o__Oscillospirales;f__Ruminococcaceae;g__Egerieicola;s__	taxonomic classification defined by topology and ANI	topological placement and ANI have congruent species assignments	GCA_019416775.1, s__Egerieicola sp019416775, 95.0, 84.25, 0.156	56.15	11	N/A	N/A
ERR4303152bin.5	d__Bacteria;p__Bacillota;c__Clostridia;o__Clostridiales;f__Clostridiaceae;g__Dwaynesavagella;s__Dwaynesavagella gallinarum	GCA_019120235.1	95.0	d__Bacteria;p__Bacillota;c__Clostridia;o__Clostridiales;f__Clostridiaceae;g__Dwaynesavagella;s__Dwaynesavagella gallinarum	99.24	0.913	GCA_019120235.1	95.0	d__Bacteria;p__Bacillota;c__Clostridia;o__Clostridiales;f__Clostridiaceae;g__Dwaynesavagella;s__Dwaynesavagella gallinarum	99.24	0.913	d__Bacteria;p__Bacillota;c__Clostridia;o__Clostridiales;f__Clostridiaceae;g__Dwaynesavagella;s__	taxonomic classification defined by topology and ANI	topological placement and ANI have congruent species assignments	GCA_017889345.1, s__Dwaynesavagella sp017889345, 95.0, 82.32, 0.166	63.21	11	N/A	N/A
ERR4303152bin.6	d__Bacteria;p__Bacillota;c__Clostridia;o__TANB77;f__CAG-508;g__CAG-269;s__CAG-269 sp944387565	GCA_944387565.1	95.0	d__Bacteria;p__Bacillota;c__Clostridia;o__TANB77;f__CAG-508;g__CAG-269;s__CAG-269 sp944387565	98.49	0.902	GCA_944387565.1	95.0	d__Bacteria;p__Bacillota;c__Clostridia;o__TANB77;f__CAG-508;g__CAG-269;s__CAG-269 sp944387565	98.49	0.902	d__Bacteria;p__Bacillota;c__Clostridia;o__TANB77;f__CAG-508;g__CAG-269;s__	taxonomic classification defined by topology and ANI	topological placement and ANI have congruent species assignments	GCA_944386195.1, s__CAG-269 sp944386195, 95.0, 92.39, 0.63	82.73	11	N/A	N/A
ERR4303154bin.23	d__Bacteria;p__Bacillota;c__Clostridia;o__Oscillospirales;f__Oscillospiraceae;g__Intestinimonas;s__Intestinimonas pullistercoris	GCA_019119795.1	95.0	d__Bacteria;p__Bacillota;c__Clostridia;o__Oscillospirales;f__Oscillospiraceae;g__Intestinimonas;s__Intestinimonas pullistercoris	98.96	0.895	GCA_019119795.1	95.0	d__Bacteria;p__Bacillota;c__Clostridia;o__Oscillospirales;f__Oscillospiraceae;g__Intestinimonas;s__Intestinimonas pullistercoris	98.96	0.895	d__Bacteria;p__Bacillota;c__Clostridia;o__Oscillospirales;f__Oscillospiraceae;g__Intestinimonas;s__	taxonomic classification defined by topology and ANI	topological placement and ANI have congruent species assignments	GCF_944387725.1, s__Intestinimonas sp944387725, 95.0, 88.43, 0.398	86.13	11	N/A	N/A
ERR4303154bin.29	d__Bacteria;p__Bacillota;c__Clostridia;o__Lachnospirales;f__Lachnospiraceae;g__Mediterraneibacter;s__Mediterraneibacter gallistercoris	GCA_946491795.1	95.0	d__Bacteria;p__Bacillota;c__Clostridia;o__Lachnospirales;f__Lachnospiraceae;g__Mediterraneibacter;s__Mediterraneibacter gallistercoris	100.0	0.999	GCA_946491795.1	95.0	d__Bacteria;p__Bacillota;c__Clostridia;o__Lachnospirales;f__Lachnospiraceae;g__Mediterraneibacter;s__Mediterraneibacter gallistercoris	100.0	0.999	d__Bacteria;p__Bacillota;c__Clostridia;o__Lachnospirales;f__Lachnospiraceae;g__Mediterraneibacter;s__	taxonomic classification defined by topology and ANI	topological placement and ANI have congruent species assignments	GCA_964548625.1, s__Mediterraneibacter sp964548625, 95.0, 84.81, 0.215; GCA_019418195.1, s__Mediterraneibacter sp019418195, 95.0, 85.67, 0.196; GCA_946499505.1, s__Mediterraneibacter sp946499505, 95.0, 90.91, 0.54; GCA_019119995.1, s__Mediterraneibacter faecavium, 95.0, 84.71, 0.249; GCA_019119675.1, s__Mediterraneibacter faecipullorum, 95.0, 84.51, 0.216; GCA_019118885.1, s__Mediterraneibacter surreyensis, 95.0, 87.16, 0.247; GCA_904377845.1, s__Mediterraneibacter sp904377845, 95.0, 87.15, 0.316; GCA_930986645.1, s__Mediterraneibacter sp930986645, 95.0, 90.0, 0.377	92.28	11	N/A	N/A
ERR4303154bin.32	d__Bacteria;p__Bacillota;c__Clostridia;o__Lachnospirales;f__Lachnospiraceae;g__Lachnoclostridium_A;s__Lachnoclostridium_A avicola	GCA_019114465.1	95.0	d__Bacteria;p__Bacillota;c__Clostridia;o__Lachnospirales;f__Lachnospiraceae;g__Lachnoclostridium_A;s__Lachnoclostridium_A avicola	98.89	0.924	GCA_019114465.1	95.0	d__Bacteria;p__Bacillota;c__Clostridia;o__Lachnospirales;f__Lachnospiraceae;g__Lachnoclostridium_A;s__Lachnoclostridium_A avicola	98.89	0.924	d__Bacteria;p__Bacillota;c__Clostridia;o__Lachnospirales;f__Lachnospiraceae;g__Lachnoclostridium_A;s__	taxonomic classification defined by topology and ANI	topological placement and ANI have congruent species assignments	GCA_019119775.1, s__Lachnoclostridium_A pullistercoris, 95.0, 84.72, 0.267; GCA_019116745.1, s__Lachnoclostridium_A stercorigallinarum, 95.0, 85.5, 0.291; GCA_019114845.1, s__Lachnoclostridium_A stercoripullorum, 95.0, 83.57, 0.159	76.55	11	N/A	N/A
ERR4303154bin.33	d__Bacteria;p__Bacillota;c__Clostridia;o__Christensenellales;f__Borkfalkiaceae;g__Borkfalkia;s__Borkfalkia sp944368795	GCA_944368795.1	95.0	d__Bacteria;p__Bacillota;c__Clostridia;o__Christensenellales;f__Borkfalkiaceae;g__Borkfalkia;s__Borkfalkia sp944368795	98.75	0.933	GCA_944368795.1	95.0	d__Bacteria;p__Bacillota;c__Clostridia;o__Christensenellales;f__Borkfalkiaceae;g__Borkfalkia;s__Borkfalkia sp944368795	98.75	0.933	d__Bacteria;p__Bacillota;c__Clostridia;o__Christensenellales;f__Borkfalkiaceae;g__Borkfalkia;s__	taxonomic classification defined by topology and ANI	topological placement and ANI have congruent species assignments	N/A	93.13	11	N/A	N/A
ERR4303154bin.37	d__Bacteria;p__Bacillota;c__Clostridia;o__Oscillospirales;f__Oscillospiraceae;g__Lawsonibacter;s__Lawsonibacter sp900545895	GCF_016899775.1	95.3	d__Bacteria;p__Bacillota;c__Clostridia;o__Oscillospirales;f__Oscillospiraceae;g__Lawsonibacter;s__Lawsonibacter sp900545895	97.23	0.871	GCF_016899775.1	95.3	d__Bacteria;p__Bacillota;c__Clostridia;o__Oscillospirales;f__Oscillospiraceae;g__Lawsonibacter;s__Lawsonibacter sp900545895	97.23	0.871	d__Bacteria;p__Bacillota;c__Clostridia;o__Oscillospirales;f__Oscillospiraceae;g__Lawsonibacter;s__	taxonomic classification defined by topology and ANI	topological placement and ANI have congruent species assignments	GCA_949288405.1, s__Lawsonibacter sp949288405, 95.0, 89.38, 0.343; GCA_944385165.1, s__Lawsonibacter sp944385165, 95.0, 86.38, 0.232; GCA_949295195.1, s__Lawsonibacter sp949295195, 95.12, 95.09, 0.673; GCA_019113495.1, s__Lawsonibacter pullicola, 95.0, 95.41, 0.722	81.18	11	N/A	N/A
ERR4303154bin.7	d__Bacteria;p__Bacillota;c__Clostridia;o__UBA1381;f__UBA1381;g__Ornithomonoglobus;s__Ornithomonoglobus merdipullorum	GCA_018714695.1	95.0	d__Bacteria;p__Bacillota;c__Clostridia;o__UBA1381;f__UBA1381;g__Ornithomonoglobus;s__Ornithomonoglobus merdipullorum	98.86	0.875	GCA_018714695.1	95.0	d__Bacteria;p__Bacillota;c__Clostridia;o__UBA1381;f__UBA1381;g__Ornithomonoglobus;s__Ornithomonoglobus merdipullorum	98.86	0.875	d__Bacteria;p__Bacillota;c__Clostridia;o__UBA1381;f__UBA1381;g__Ornithomonoglobus;s__	taxonomic classification defined by topology and ANI	topological placement and ANI have congruent species assignments	N/A	98.4	11	N/A	N/A
ERR4303155bin.13	d__Bacteria;p__Bacillota;c__Clostridia;o__Oscillospirales;f__Acutalibacteraceae;g__Heritagella_A;s__Heritagella_A sp946484175	GCA_946484175.1	95.0	d__Bacteria;p__Bacillota;c__Clostridia;o__Oscillospirales;f__Acutalibacteraceae;g__Heritagella_A;s__Heritagella_A sp946484175	100.0	0.998	GCA_946484175.1	95.0	d__Bacteria;p__Bacillota;c__Clostridia;o__Oscillospirales;f__Acutalibacteraceae;g__Heritagella_A;s__Heritagella_A sp946484175	100.0	0.998	d__Bacteria;p__Bacillota;c__Clostridia;o__Oscillospirales;f__Acutalibacteraceae;g__Heritagella_A;s__	taxonomic classification defined by topology and ANI	topological placement and ANI have congruent species assignments	GCA_018710915.1, s__Heritagella_A pullistercoris, 95.0, 94.25, 0.653	47.35	11	N/A	N/A
ERR4303155bin.51	d__Bacteria;p__Bacillota;c__Clostridia;o__Christensenellales;f__DTU072;g__CAG-1782;s__CAG-1782 sp944349655	GCA_944349655.1	95.0	d__Bacteria;p__Bacillota;c__Clostridia;o__Christensenellales;f__DTU072;g__CAG-1782;s__CAG-1782 sp944349655	98.25	0.914	GCA_944349655.1	95.0	d__Bacteria;p__Bacillota;c__Clostridia;o__Christensenellales;f__DTU072;g__CAG-1782;s__CAG-1782 sp944349655	98.25	0.914	d__Bacteria;p__Bacillota;c__Clostridia;o__Christensenellales;f__DTU072;g__CAG-1782;s__	taxonomic classification defined by topology and ANI	topological placement and ANI have congruent species assignments	GCA_949285605.1, s__CAG-1782 sp949285605, 95.0, 90.88, 0.635	92.75	11	N/A	N/A
ERR4303155bin.7	d__Bacteria;p__Bacillota;c__Clostridia;o__Oscillospirales;f__Oscillospiraceae;g__Faecousia;s__Faecousia faecavium	GCA_018712645.1	95.0	d__Bacteria;p__Bacillota;c__Clostridia;o__Oscillospirales;f__Oscillospiraceae;g__Faecousia;s__Faecousia faecavium	97.7	0.781	GCA_018712645.1	95.0	d__Bacteria;p__Bacillota;c__Clostridia;o__Oscillospirales;f__Oscillospiraceae;g__Faecousia;s__Faecousia faecavium	97.7	0.781	d__Bacteria;p__Bacillota;c__Clostridia;o__Oscillospirales;f__Oscillospiraceae;g__Faecousia;s__	taxonomic classification defined by topology and ANI	topological placement and ANI have congruent species assignments	GCA_944387615.1, s__Faecousia sp944387615, 95.0, 93.89, 0.66; GCA_900554625.1, s__Faecousia sp900554625, 95.0, 93.59, 0.562; GCA_944387145.1, s__Faecousia sp944387145, 95.0, 93.84, 0.687; GCA_944382965.1, s__Faecousia sp944382965, 95.0, 91.44, 0.653	75.81	11	N/A	N/A
ERR4303155bin.77	d__Bacteria;p__Bacillota;c__Clostridia;o__Oscillospirales;f__Oscillospiraceae;g__Lawsonibacter;s__Lawsonibacter sp944385095	GCA_944385095.1	95.0	d__Bacteria;p__Bacillota;c__Clostridia;o__Oscillospirales;f__Oscillospiraceae;g__Lawsonibacter;s__Lawsonibacter sp944385095	98.65	0.884	GCA_944385095.1	95.0	d__Bacteria;p__Bacillota;c__Clostridia;o__Oscillospirales;f__Oscillospiraceae;g__Lawsonibacter;s__Lawsonibacter sp944385095	98.65	0.884	d__Bacteria;p__Bacillota;c__Clostridia;o__Oscillospirales;f__Oscillospiraceae;g__Lawsonibacter;s__	taxonomic classification defined by topology and ANI	topological placement and ANI have congruent species assignments	GCA_944383165.1, s__Lawsonibacter sp944383165, 95.0, 93.48, 0.756	82.2	11	N/A	N/A
ERR4303156bin.11	d__Bacteria;p__Desulfobacterota;c__Desulfovibrionia;o__Desulfovibrionales;f__Desulfovibrionaceae;g__Desulfovibrio;s__Desulfovibrio sp944324935	GCF_944324935.1	95.0	d__Bacteria;p__Desulfobacterota;c__Desulfovibrionia;o__Desulfovibrionales;f__Desulfovibrionaceae;g__Desulfovibrio;s__Desulfovibrio sp944324935	99.31	0.846	GCF_944324935.1	95.0	d__Bacteria;p__Desulfobacterota;c__Desulfovibrionia;o__Desulfovibrionales;f__Desulfovibrionaceae;g__Desulfovibrio;s__Desulfovibrio sp944324935	99.31	0.846	d__Bacteria;p__Desulfobacterota;c__Desulfovibrionia;o__Desulfovibrionales;f__Desulfovibrionaceae;g__Desulfovibrio;s__	taxonomic classification defined by topology and ANI	topological placement and ANI have congruent species assignments	GCA_019118345.1, s__Desulfovibrio intestinavium, 95.0, 86.97, 0.195; GCA_019118745.1, s__Desulfovibrio gallistercoris, 95.0, 90.13, 0.423; GCF_944327235.1, s__Desulfovibrio sp944327235, 95.0, 89.59, 0.375; GCA_944327045.1, s__Desulfovibrio sp944327045, 95.0, 88.17, 0.248; GCF_944324525.1, s__Desulfovibrio sp944324525, 95.0, 90.53, 0.475	77.66	11	N/A	N/A
ERR4303156bin.12	d__Bacteria;p__Bacillota;c__Negativicutes;o__Selenomonadales;f__Selenomonadaceae;g__Megamonas;s__Megamonas funiformis	GCF_010669225.1	95.0	d__Bacteria;p__Bacillota;c__Negativicutes;o__Selenomonadales;f__Selenomonadaceae;g__Megamonas;s__Megamonas funiformis	97.48	0.731	GCF_010669225.1	95.0	d__Bacteria;p__Bacillota;c__Negativicutes;o__Selenomonadales;f__Selenomonadaceae;g__Megamonas;s__Megamonas funiformis	97.48	0.731	d__Bacteria;p__Bacillota;c__Negativicutes;o__Selenomonadales;f__Selenomonadaceae;g__Megamonas;s__	taxonomic classification defined by topology and ANI	topological placement and ANI have congruent species assignments	GCA_963558795.1, s__Megamonas sp963558795, 95.0, 84.34, 0.196; GCF_905197185.1, s__Megamonas sp905197185, 95.0, 93.71, 0.731	94.23	11	N/A	N/A
ERR4303156bin.23	d__Bacteria;p__Cyanobacteriota;c__Vampirovibrionia;o__Gastranaerophilales;f__Gastranaerophilaceae;g__CALUVH01;s__CALUVH01 sp944322865	GCA_944322865.1	95.0	d__Bacteria;p__Cyanobacteriota;c__Vampirovibrionia;o__Gastranaerophilales;f__Gastranaerophilaceae;g__CALUVH01;s__CALUVH01 sp944322865	99.4	0.915	GCA_944322865.1	95.0	d__Bacteria;p__Cyanobacteriota;c__Vampirovibrionia;o__Gastranaerophilales;f__Gastranaerophilaceae;g__CALUVH01;s__CALUVH01 sp944322865	99.4	0.915	d__Bacteria;p__Cyanobacteriota;c__Vampirovibrionia;o__Gastranaerophilales;f__Gastranaerophilaceae;g__CALUVH01;s__	taxonomic classification defined by topology and ANI	topological placement and ANI have congruent species assignments	GCA_944326465.1, s__CALUVH01 sp944326465, 95.0, 87.37, 0.367	94.89	11	N/A	N/A
ERR4303156bin.5	d__Bacteria;p__Bacillota;c__Clostridia;o__Christensenellales;f__DTU072;g__Stercoripulliclostridium_A;s__Stercoripulliclostridium_A merdigallinarum	GCA_018714575.1	95.0	d__Bacteria;p__Bacillota;c__Clostridia;o__Christensenellales;f__DTU072;g__Stercoripulliclostridium_A;s__Stercoripulliclostridium_A merdigallinarum	98.42	0.962	GCA_018714575.1	95.0	d__Bacteria;p__Bacillota;c__Clostridia;o__Christensenellales;f__DTU072;g__Stercoripulliclostridium_A;s__Stercoripulliclostridium_A merdigallinarum	98.42	0.962	d__Bacteria;p__Bacillota;c__Clostridia;o__Christensenellales;f__DTU072;g__Stercoripulliclostridium_A;s__	taxonomic classification defined by topology and ANI	topological placement and ANI have congruent species assignments	N/A	89.64	11	N/A	N/A
ERR4303157bin.17	d__Bacteria;p__Bacillota;c__Clostridia;o__Oscillospirales;f__Acutalibacteraceae;g__Acutalibacter;s__Acutalibacter pullicola	GCA_019320095.1	95.0	d__Bacteria;p__Bacillota;c__Clostridia;o__Oscillospirales;f__Acutalibacteraceae;g__Acutalibacter;s__Acutalibacter pullicola	98.7	0.931	GCA_019320095.1	95.0	d__Bacteria;p__Bacillota;c__Clostridia;o__Oscillospirales;f__Acutalibacteraceae;g__Acutalibacter;s__Acutalibacter pullicola	98.7	0.931	d__Bacteria;p__Bacillota;c__Clostridia;o__Oscillospirales;f__Acutalibacteraceae;g__Acutalibacter;s__	taxonomic classification defined by topology and ANI	topological placement and ANI have congruent species assignments	N/A	98.08	11	N/A	N/A
ERR4303157bin.8	d__Bacteria;p__Bacillota;c__Clostridia;o__Christensenellales;f__Borkfalkiaceae;g__Gallimonas;s__Gallimonas intestinalis	GCA_904394655.1	95.0	d__Bacteria;p__Bacillota;c__Clostridia;o__Christensenellales;f__Borkfalkiaceae;g__Gallimonas;s__Gallimonas intestinalis	97.48	0.856	GCA_904394655.1	95.0	d__Bacteria;p__Bacillota;c__Clostridia;o__Christensenellales;f__Borkfalkiaceae;g__Gallimonas;s__Gallimonas intestinalis	97.48	0.856	d__Bacteria;p__Bacillota;c__Clostridia;o__Christensenellales;f__Borkfalkiaceae;g__Gallimonas;s__	taxonomic classification defined by topology and ANI	topological placement and ANI have congruent species assignments	N/A	94.21	11	N/A	N/A
ERR4303158bin.17	d__Bacteria;p__Bacillota;c__Clostridia;o__Lachnospirales;f__Lachnospiraceae;g__Mediterraneibacter;s__Mediterraneibacter intestinigallinarum	GCA_019119265.1	95.0	d__Bacteria;p__Bacillota;c__Clostridia;o__Lachnospirales;f__Lachnospiraceae;g__Mediterraneibacter;s__Mediterraneibacter intestinigallinarum	98.94	0.771	GCA_019119265.1	95.0	d__Bacteria;p__Bacillota;c__Clostridia;o__Lachnospirales;f__Lachnospiraceae;g__Mediterraneibacter;s__Mediterraneibacter intestinigallinarum	98.94	0.771	d__Bacteria;p__Bacillota;c__Clostridia;o__Lachnospirales;f__Lachnospiraceae;g__Mediterraneibacter;s__	taxonomic classification defined by topology and ANI	topological placement and ANI have congruent species assignments	GCA_946499505.1, s__Mediterraneibacter sp946499505, 95.0, 83.61, 0.178; GCA_019119675.1, s__Mediterraneibacter faecipullorum, 95.0, 86.74, 0.233; GCA_019118885.1, s__Mediterraneibacter surreyensis, 95.0, 86.94, 0.33; GCA_946491795.1, s__Mediterraneibacter gallistercoris, 95.0, 83.09, 0.152; GCA_019418195.1, s__Mediterraneibacter sp019418195, 95.0, 89.26, 0.253	79.8	11	N/A	N/A
ERR4303158bin.24	d__Bacteria;p__Bacillota;c__Bacilli;o__Lactobacillales;f__Lactobacillaceae;g__Limosilactobacillus;s__Limosilactobacillus sp944327195	GCA_944327195.1	95.0	d__Bacteria;p__Bacillota;c__Bacilli;o__Lactobacillales;f__Lactobacillaceae;g__Limosilactobacillus;s__Limosilactobacillus sp944327195	98.99	0.925	GCA_944327195.1	95.0	d__Bacteria;p__Bacillota;c__Bacilli;o__Lactobacillales;f__Lactobacillaceae;g__Limosilactobacillus;s__Limosilactobacillus sp944327195	98.99	0.925	d__Bacteria;p__Bacillota;c__Bacilli;o__Lactobacillales;f__Lactobacillaceae;g__Limosilactobacillus;s__	taxonomic classification defined by topology and ANI	topological placement and ANI have congruent species assignments	N/A	69.0	11	N/A	N/A
ERR4303158bin.27	d__Bacteria;p__Bacillota;c__Clostridia;o__Christensenellales;f__UBA1242;g__Caccovivens;s__Caccovivens sp944349415	GCA_944349415.1	95.0	d__Bacteria;p__Bacillota;c__Clostridia;o__Christensenellales;f__UBA1242;g__Caccovivens;s__Caccovivens sp944349415	98.06	0.793	GCA_944349415.1	95.0	d__Bacteria;p__Bacillota;c__Clostridia;o__Christensenellales;f__UBA1242;g__Caccovivens;s__Caccovivens sp944349415	98.06	0.793	d__Bacteria;p__Bacillota;c__Clostridia;o__Christensenellales;f__UBA1242;g__Caccovivens;s__	taxonomic classification defined by topology and ANI	topological placement and ANI have congruent species assignments	GCA_944360025.1, s__Caccovivens sp944360025, 95.0, 89.12, 0.246	73.95	11	N/A	N/A
ERR4303158bin.38	d__Bacteria;p__Cyanobacteriota;c__Vampirovibrionia;o__Gastranaerophilales;f__Gastranaerophilaceae;g__Galligastranaerophilus;s__Galligastranaerophilus sp944324405	GCA_944324405.1	95.0	d__Bacteria;p__Cyanobacteriota;c__Vampirovibrionia;o__Gastranaerophilales;f__Gastranaerophilaceae;g__Galligastranaerophilus;s__Galligastranaerophilus sp944324405	98.71	0.939	GCA_944324405.1	95.0	d__Bacteria;p__Cyanobacteriota;c__Vampirovibrionia;o__Gastranaerophilales;f__Gastranaerophilaceae;g__Galligastranaerophilus;s__Galligastranaerophilus sp944324405	98.71	0.939	d__Bacteria;p__Cyanobacteriota;c__Vampirovibrionia;o__Gastranaerophilales;f__Gastranaerophilaceae;g__Galligastranaerophilus;s__	taxonomic classification defined by topology and ANI	topological placement and ANI have congruent species assignments	GCA_949300515.1, s__Galligastranaerophilus sp949300515, 95.0, 87.41, 0.306	92.95	11	N/A	N/A
